pollster_id,pollster,state,start_date,end_date,sample_size,population,race_id,cycle,election_date,candidate_id
1873,Big Data Poll,NA,7/26/24,7/28/24,2919,lv,8914,2024,11/5/24,31097
1873,Big Data Poll,NA,7/26/24,7/28/24,2919,lv,8914,2024,11/5/24,31116
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,16661
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,16651
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,31042
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,31116
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,31790
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,16661
1189,Morning Consult,Arizona,7/24/24,7/28/24,804,rv,8759,2024,11/5/24,16651
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,16661
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,16651
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,31042
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,31116
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,31790
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,16661
1189,Morning Consult,Georgia,7/24/24,7/28/24,799,rv,8781,2024,11/5/24,16651
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,16661
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,16651
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,31042
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,31116
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,31790
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,16661
1189,Morning Consult,Michigan,7/24/24,7/28/24,706,rv,8820,2024,11/5/24,16651
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,16661
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,16651
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,31042
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,31116
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,31790
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,16661
1189,Morning Consult,Nevada,7/24/24,7/28/24,454,rv,8857,2024,11/5/24,16651
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,16661
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,16651
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,31042
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,31116
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,31790
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,16661
1189,Morning Consult,North Carolina,7/24/24,7/28/24,706,rv,8839,2024,11/5/24,16651
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,16661
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,16651
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,31042
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,31116
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,31790
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,16661
1189,Morning Consult,Pennsylvania,7/24/24,7/28/24,804,rv,8872,2024,11/5/24,16651
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,16661
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,16651
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,31042
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,31116
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,31790
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,16661
1189,Morning Consult,Wisconsin,7/24/24,7/28/24,700,rv,8905,2024,11/5/24,16651
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,16661
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,16651
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,31042
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,31790
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,31116
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,16661
1699,Fabrizio/Impact,Ohio,7/23/24,7/28/24,600,lv,8863,2024,11/5/24,16651
461,Susquehanna,Pennsylvania,7/22/24,7/28/24,600,lv,8872,2024,11/5/24,16661
461,Susquehanna,Pennsylvania,7/22/24,7/28/24,600,lv,8872,2024,11/5/24,16651
461,Susquehanna,Pennsylvania,7/22/24,7/28/24,600,lv,8872,2024,11/5/24,31042
461,Susquehanna,Pennsylvania,7/22/24,7/28/24,600,lv,8872,2024,11/5/24,31116
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,997,rv,8914,2024,11/5/24,16661
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,997,rv,8914,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,952,lv,8914,2024,11/5/24,16661
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,952,lv,8914,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,997,rv,8914,2024,11/5/24,16661
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,997,rv,8914,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,997,rv,8914,2024,11/5/24,31042
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,952,lv,8914,2024,11/5/24,16661
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,952,lv,8914,2024,11/5/24,16651
1801,Florida Atlantic University/Mainstreet Research,NA,7/26/24,7/27/24,952,lv,8914,2024,11/5/24,31042
1189,Morning Consult,NA,7/25/24,7/27/24,4000,rv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/25/24,7/27/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,7/25/24,7/27/24,9986,lv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/25/24,7/27/24,9986,lv,8914,2024,11/5/24,16651
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,16661
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,16651
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,31042
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,37131
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,31116
1491,Capitol Weekly,California,7/25/24,7/27/24,1904,lv,8762,2024,11/5/24,31097
509,U. North Florida,Florida,7/24/24,7/27/24,774,lv,8778,2024,11/5/24,16661
509,U. North Florida,Florida,7/24/24,7/27/24,774,lv,8778,2024,11/5/24,16651
1878,SoCal Research,Michigan,7/25/24,7/26/24,500,rv,8820,2024,11/5/24,16661
1878,SoCal Research,Michigan,7/25/24,7/26/24,500,rv,8820,2024,11/5/24,16651
1878,SoCal Research,Georgia,7/25/24,7/26/24,505,rv,8781,2024,11/5/24,16661
1878,SoCal Research,Georgia,7/25/24,7/26/24,505,rv,8781,2024,11/5/24,16651
1189,Morning Consult,NA,7/24/24,7/26/24,4000,rv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/24/24,7/26/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,7/24/24,7/26/24,9918,lv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/24/24,7/26/24,9918,lv,8914,2024,11/5/24,16651
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,16661
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,16651
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,16661
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,16651
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,31042
785,Hoffman Research,Oregon,7/24/24,7/26/24,700,lv,8869,2024,11/5/24,31116
921,Clarity,NA,7/22/24,7/26/24,995,lv,8914,2024,11/5/24,16661
921,Clarity,NA,7/22/24,7/26/24,995,lv,8914,2024,11/5/24,16651
921,Clarity,NA,7/22/24,7/26/24,995,lv,8914,2024,11/5/24,16661
921,Clarity,NA,7/22/24,7/26/24,995,lv,8914,2024,11/5/24,37143
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,16661
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,16651
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,31042
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,31790
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,31116
446,St. Anselm,New Hampshire,7/24/24,7/25/24,2083,rv,8848,2024,11/5/24,31097
383,PPP,Washington,7/24/24,7/25/24,581,lv,8902,2024,11/5/24,16661
383,PPP,Washington,7/24/24,7/25/24,581,lv,8902,2024,11/5/24,16651
383,PPP,Washington,7/24/24,7/25/24,581,lv,8902,2024,11/5/24,31042
241,Ipsos,NA,7/24/24,7/25/24,1238,a,8914,2024,11/5/24,16661
241,Ipsos,NA,7/24/24,7/25/24,1238,a,8914,2024,11/5/24,16651
241,Ipsos,NA,7/24/24,7/25/24,1238,a,8914,2024,11/5/24,31042
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,16661
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,16651
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,31042
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,31790
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,31116
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,31097
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,16661
525,U. New Hampshire,Maine,7/23/24,7/25/24,1445,lv,8817,2024,11/5/24,16651
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,16661
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,16651
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,31042
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,31790
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,31116
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,31097
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,16661
525,U. New Hampshire,New Hampshire,7/23/24,7/25/24,2875,lv,8848,2024,11/5/24,16651
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,16661
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,16651
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,16661
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,16651
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,31042
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,31116
1697,Bullfinch,Pennsylvania,7/23/24,7/25/24,800,rv,8872,2024,11/5/24,31790
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,16661
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,16651
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,31042
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,31097
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,31116
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,31790
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,16661
1822,Fabrizio/GBAO,NA,7/23/24,7/25/24,1000,rv,8914,2024,11/5/24,16651
460,SurveyUSA,Minnesota,7/23/24,7/25/24,656,lv,8823,2024,11/5/24,16661
460,SurveyUSA,Minnesota,7/23/24,7/25/24,656,lv,8823,2024,11/5/24,16651
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,16661
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,16651
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,16661
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,16651
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,31042
1528,AtlasIntel,NA,7/23/24,7/25/24,1980,rv,8914,2024,11/5/24,31097
26,Angus Reid,NA,7/23/24,7/25/24,1743,rv,8914,2024,11/5/24,16661
26,Angus Reid,NA,7/23/24,7/25/24,1743,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,7/23/24,7/25/24,4000,rv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/23/24,7/25/24,4000,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,7/23/24,7/25/24,10054,lv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/23/24,7/25/24,10054,lv,8914,2024,11/5/24,16651
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,16661
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,16651
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,31042
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,31790
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,31116
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,31097
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,16661
525,U. New Hampshire,Maine CD-1,7/23/24,7/25/24,732,lv,8809,2024,11/5/24,16651
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,16661
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,16651
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,31042
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,31790
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,31116
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,31097
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,16661
525,U. New Hampshire,Maine CD-2,7/23/24,7/25/24,701,lv,8810,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,31042
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,31042
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,31042
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,31097
1416,HarrisX,NA,7/22/24,7/25/24,3013,rv,8914,2024,11/5/24,31116
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16661
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,16651
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,31042
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,31097
1416,HarrisX,NA,7/22/24,7/25/24,2472,lv,8914,2024,11/5/24,31116
1709,Big Village,NA,7/22/24,7/24/24,2016,a,8914,2024,11/5/24,16661
1709,Big Village,NA,7/22/24,7/24/24,2016,a,8914,2024,11/5/24,16651
1709,Big Village,NA,7/22/24,7/24/24,2016,a,8914,2024,11/5/24,31042
1709,Big Village,NA,7/22/24,7/24/24,2016,a,8914,2024,11/5/24,31097
1709,Big Village,NA,7/22/24,7/24/24,2016,a,8914,2024,11/5/24,31116
1709,Big Village,NA,7/22/24,7/24/24,1687,rv,8914,2024,11/5/24,16661
1709,Big Village,NA,7/22/24,7/24/24,1687,rv,8914,2024,11/5/24,16651
1709,Big Village,NA,7/22/24,7/24/24,1687,rv,8914,2024,11/5/24,31042
1709,Big Village,NA,7/22/24,7/24/24,1687,rv,8914,2024,11/5/24,31097
1709,Big Village,NA,7/22/24,7/24/24,1687,rv,8914,2024,11/5/24,31116
1709,Big Village,NA,7/22/24,7/24/24,1492,lv,8914,2024,11/5/24,16661
1709,Big Village,NA,7/22/24,7/24/24,1492,lv,8914,2024,11/5/24,16651
1709,Big Village,NA,7/22/24,7/24/24,1492,lv,8914,2024,11/5/24,31042
1709,Big Village,NA,7/22/24,7/24/24,1492,lv,8914,2024,11/5/24,31097
1709,Big Village,NA,7/22/24,7/24/24,1492,lv,8914,2024,11/5/24,31116
1189,Morning Consult,NA,7/22/24,7/24/24,11297,rv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/22/24,7/24/24,11297,rv,8914,2024,11/5/24,16651
1189,Morning Consult,NA,7/22/24,7/24/24,9850,lv,8914,2024,11/5/24,16661
1189,Morning Consult,NA,7/22/24,7/24/24,9850,lv,8914,2024,11/5/24,16651
1365,Change Research,NA,7/22/24,7/24/24,2137,rv,8914,2024,11/5/24,16661
1365,Change Research,NA,7/22/24,7/24/24,2137,rv,8914,2024,11/5/24,16651
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,16661
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,16651
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,16661
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,16651
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,16661
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,16651
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,31042
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,31116
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,31097
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,rv,8914,2024,11/5/24,31790
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,16661
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,16651
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,31042
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,31116
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,31097
1424,Siena/NYT,NA,7/22/24,7/24/24,1142,lv,8914,2024,11/5/24,31790
1193,SurveyMonkey,NA,7/22/24,7/24/24,5265,a,8914,2024,11/5/24,16661
1193,SurveyMonkey,NA,7/22/24,7/24/24,5265,a,8914,2024,11/5/24,16651
1193,SurveyMonkey,NA,7/22/24,7/24/24,5265,a,8914,2024,11/5/24,31042
1193,SurveyMonkey,NA,7/22/24,7/24/24,5265,a,8914,2024,11/5/24,31097
1193,SurveyMonkey,NA,7/22/24,7/24/24,5265,a,8914,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Nevada,7/22/24,7/24/24,435,lv,8857,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Nevada,7/22/24,7/24/24,435,lv,8857,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Nevada,7/22/24,7/24/24,435,lv,8857,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Nevada,7/22/24,7/24/24,435,lv,8857,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Nevada,7/22/24,7/24/24,435,lv,8857,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Pennsylvania,7/22/24,7/24/24,851,lv,8872,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Pennsylvania,7/22/24,7/24/24,851,lv,8872,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Pennsylvania,7/22/24,7/24/24,851,lv,8872,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Pennsylvania,7/22/24,7/24/24,851,lv,8872,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Pennsylvania,7/22/24,7/24/24,851,lv,8872,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,North Carolina,7/22/24,7/24/24,586,lv,8839,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,North Carolina,7/22/24,7/24/24,586,lv,8839,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,North Carolina,7/22/24,7/24/24,586,lv,8839,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,North Carolina,7/22/24,7/24/24,586,lv,8839,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,North Carolina,7/22/24,7/24/24,586,lv,8839,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Arizona,7/22/24,7/24/24,510,lv,8759,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Arizona,7/22/24,7/24/24,510,lv,8759,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Arizona,7/22/24,7/24/24,510,lv,8759,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Arizona,7/22/24,7/24/24,510,lv,8759,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Arizona,7/22/24,7/24/24,510,lv,8759,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Florida,7/22/24,7/24/24,572,lv,8778,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Florida,7/22/24,7/24/24,572,lv,8778,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Florida,7/22/24,7/24/24,572,lv,8778,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Florida,7/22/24,7/24/24,572,lv,8778,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Florida,7/22/24,7/24/24,572,lv,8778,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Georgia,7/22/24,7/24/24,1180,lv,8781,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Georgia,7/22/24,7/24/24,1180,lv,8781,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Georgia,7/22/24,7/24/24,1180,lv,8781,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Georgia,7/22/24,7/24/24,1180,lv,8781,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Georgia,7/22/24,7/24/24,1180,lv,8781,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Michigan,7/22/24,7/24/24,512,lv,8820,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Michigan,7/22/24,7/24/24,512,lv,8820,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Michigan,7/22/24,7/24/24,512,lv,8820,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Michigan,7/22/24,7/24/24,512,lv,8820,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Michigan,7/22/24,7/24/24,512,lv,8820,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Minnesota,7/22/24,7/24/24,475,lv,8823,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Minnesota,7/22/24,7/24/24,475,lv,8823,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Minnesota,7/22/24,7/24/24,475,lv,8823,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Minnesota,7/22/24,7/24/24,475,lv,8823,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Minnesota,7/22/24,7/24/24,475,lv,8823,2024,11/5/24,31116
1562,Redfield & Wilton Strategies,Wisconsin,7/22/24,7/24/24,523,lv,8905,2024,11/5/24,16661
1562,Redfield & Wilton Strategies,Wisconsin,7/22/24,7/24/24,523,lv,8905,2024,11/5/24,16651
1562,Redfield & Wilton Strategies,Wisconsin,7/22/24,7/24/24,523,lv,8905,2024,11/5/24,31042
1562,Redfield & Wilton Strategies,Wisconsin,7/22/24,7/24/24,523,lv,8905,2024,11/5/24,31790
1562,Redfield & Wilton Strategies,Wisconsin,7/22/24,7/24/24,523,lv,8905,2024,11/5/24,31116
176,Glengariff Group Inc.,Michigan,7/22/24,7/24/24,600,lv,8820,2024,11/5/24,16661
176,Glengariff Group Inc.,Michigan,7/22/24,7/24/24,600,lv,8820,2024,11/5/24,16651
176,Glengariff Group Inc.,Michigan,7/22/24,7/24/24,600,lv,8820,2024,11/5/24,31042
